classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,76 rue nationale,76 rue nationale,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/76-rue-nationale-13001-2018-pi_2018_03447.pdf,76 rue nationale,13001.0,False,76-rue-nationale-13001-2018-pi_2018_03447.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,1 Traverse Saint-Bazile : Arrêté de péril du 19/12/2018 - Main levée partielle du 25/07/2019 - Main levée du 13/08/2019,Arrêté de péril du 19/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/1-traverse-saint-bazile-13001_20181219-pi_2018-03437.pdf,1 Traverse Saint-Bazile,13001.0,False,1-traverse-saint-bazile-13001_20181219-pi_2018-03437.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,1 Traverse Saint-Bazile : Arrêté de péril du 19/12/2018 - Main levée partielle du 25/07/2019 - Main levée du 13/08/2019,Main levée partielle du 25/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-partielle_1-traverse-saint-bazile-13001_2019_02562.pdf,1 Traverse Saint-Bazile,13001.0,False,ml-partielle_1-traverse-saint-bazile-13001_2019_02562.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,1 Traverse Saint-Bazile : Arrêté de péril du 19/12/2018 - Main levée partielle du 25/07/2019 - Main levée du 13/08/2019,Main levée du 13/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_1-traverse-saint-bazile-13001_2019_02632.pdf,1 Traverse Saint-Bazile,13001.0,False,ml_1-traverse-saint-bazile-13001_2019_02632.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,20 rue des Petites Maries : Arrêté d'évacuation du 30/11/2018 - Arrêté de réintégration du 22/12/2018,Arrêté d'évacuation du 30/11/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ARRETE_D_EVACUATION_2018_03103.pdf,20 rue des Petites Maries,13001.0,True,ARRETE_D_EVACUATION_2018_03103.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,20 rue des Petites Maries : Arrêté d'évacuation du 30/11/2018 - Arrêté de réintégration du 22/12/2018,Arrêté de réintégration du 22/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-des-petites-maries-13001_2018-12-22-pi-reintegr_2018-03460.pdf,20 rue des Petites Maries,13001.0,True,20-rue-des-petites-maries-13001_2018-12-22-pi-reintegr_2018-03460.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,29 rue Tapis Vert : Arrêté de péril du 24/12/2018 - Main Levée du 03/07/2019,Arrêté de péril du 24/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/29-rue-tapis-vert-13001_2018-12-24_pi_2018-03474.pdf,29 rue Tapis Vert,13001.0,False,29-rue-tapis-vert-13001_2018-12-24_pi_2018-03474.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,29 rue Tapis Vert : Arrêté de péril du 24/12/2018 - Main Levée du 03/07/2019,Main Levée du 03/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_29-rue-tapis-vert-13001_2019_02225.pdf,29 rue Tapis Vert,13001.0,False,ml_29-rue-tapis-vert-13001_2019_02225.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,"31, 33 rue Adolphe Thiers : Arrêté de péril du 26/12/2018 - Main levée partielle du 29/01/2019",Arrêté de péril du 26/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/31_33-rue-adolphe-thiers-13001_2018-12-26-pi_2018-03484.pdf,"31, 33 rue Adolphe Thiers",13001.0,False,31_33-rue-adolphe-thiers-13001_2018-12-26-pi_2018-03484.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,"31, 33 rue Adolphe Thiers : Arrêté de péril du 26/12/2018 - Main levée partielle du 29/01/2019",Main levée partielle du 29/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ML_PARTIELLE_31-33-rue-adolphe-thiers-13001_2019_00356.pdf,"31, 33 rue Adolphe Thiers",13001.0,False,ML_PARTIELLE_31-33-rue-adolphe-thiers-13001_2019_00356.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,1 Bis Rue D'Isoard,1 Bis Rue D'Isoard,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/1-bis-rue-d-isoard-13001_2018_03506.pdf,1 Bis Rue D'Isoard,13001.0,False,1-bis-rue-d-isoard-13001_2018_03506.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,20 rue Chateauredon : Arrêté de péril du 31/12/2019 - Main Levée du 04/03/2019,Arrêté de péril du 31/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-chateauredon-13002_2018_03519.pdf,20 rue Chateauredon,13001.0,False,20-rue-chateauredon-13002_2018_03519.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,20 rue Chateauredon : Arrêté de péril du 31/12/2019 - Main Levée du 04/03/2019,Main Levée du 04/03/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ML_20-RUE-CHATEAUREDON-13001_2019_00728.pdf,20 rue Chateauredon,13001.0,False,ML_20-RUE-CHATEAUREDON-13001_2019_00728.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,18 rue d'Aix : Arrêté de péril du 05/01/2019 - Main Levée du 29/01/2019,Arrêté de péril du 05/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/18-rue-d-aix-13001-pi_2019_00041.pdf,18 rue d'Aix,13001.0,False,18-rue-d-aix-13001-pi_2019_00041.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,18 rue d'Aix : Arrêté de péril du 05/01/2019 - Main Levée du 29/01/2019,Main Levée du 29/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/18-rue-d-aix-13001_ml_2019_01088.pdf,18 rue d'Aix,13001.0,False,18-rue-d-aix-13001_ml_2019_01088.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,42 rue d'Aubagne,42 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/42-rue-d-aubagne-13001_2019_00113.pdf,42 rue d'Aubagne,13001.0,False,42-rue-d-aubagne-13001_2019_00113.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,60 A rue d'Aubagne :  Arrêté de péril du 16/01/2019 - Main levée du 10/05/2019,Arrêté de péril du 16/01/2019 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/60a-rue-aubagne-13001_2019_00181.pdf,60 A rue d'Aubagne,13001.0,False,60a-rue-aubagne-13001_2019_00181.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,60 A rue d'Aubagne :  Arrêté de péril du 16/01/2019 - Main levée du 10/05/2019,Main levée du 10/05/2019 ,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-60a-rue-d-aubagne-_2019-01455_vdm.pdf,60 A rue d'Aubagne,13001.0,False,ml-60a-rue-d-aubagne-_2019-01455_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,62 rue d'Aubagne : Arrêté de péril du 16/01/2019 - Main Levée partielle du 13/05/2019,Arrêté de péril du 16/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/62-RUE-D-AUBAGNE-13001_2019_00180.pdf,62 rue d'Aubagne,13001.0,False,62-RUE-D-AUBAGNE-13001_2019_00180.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,62 rue d'Aubagne : Arrêté de péril du 16/01/2019 - Main Levée partielle du 13/05/2019,Main Levée partielle du 13/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_partielle_62-rue-d-aubagne-13001_2019_01531.pdf,62 rue d'Aubagne,13001.0,False,ml_partielle_62-rue-d-aubagne-13001_2019_01531.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,40 rue d'Aubagne,40 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/40-rue-daubagne-13001_2019_00202.pdf,40 rue d'Aubagne,13001.0,False,40-rue-daubagne-13001_2019_00202.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,29 rue Adolphe Thiers : Arrêté de péril du 21/01/2019 - Main levée du 05/02/2019,Arrêté de péril du 21/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/29-RUE-ADOLPHE-THIERS-13001_2019_00226.pdf,29 rue Adolphe Thiers,13001.0,False,29-RUE-ADOLPHE-THIERS-13001_2019_00226.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,29 rue Adolphe Thiers : Arrêté de péril du 21/01/2019 - Main levée du 05/02/2019,Main levée du 05/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/29-RUE-ADOLPHE-THIERS_ML_2019_00427.pdf,29 rue Adolphe Thiers,13001.0,False,29-RUE-ADOLPHE-THIERS_ML_2019_00427.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,2 place du Marché des Capucins : Arrêté de péril du 18/01/2019 - Main Levée du 06/03/2019,Arrêté de péril du 18/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-PLACE-DU-MARCHE-DES-CAPUCINS-13001_2019_00217.pdf,2 place du Marché des Capucins,13001.0,False,2-PLACE-DU-MARCHE-DES-CAPUCINS-13001_2019_00217.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,2 place du Marché des Capucins : Arrêté de péril du 18/01/2019 - Main Levée du 06/03/2019,Main Levée du 06/03/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ML_2-PLACE-DU-MARCHE-DS-CAPUCINS-13001_2019_00791.pdf,2 place du Marché des Capucins,13001.0,False,ML_2-PLACE-DU-MARCHE-DS-CAPUCINS-13001_2019_00791.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,55 allées Léon Gambetta   Arrêté modificatif du 13/01/2021,55 allées Léon Gambetta,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/55-ALLEES-LEON-GAMBETTA_2019_00221.pdf,55 allées Léon Gambetta,13001.0,False,55-ALLEES-LEON-GAMBETTA_2019_00221.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,55 allées Léon Gambetta   Arrêté modificatif du 13/01/2021,Arrêté modificatif du 13/01/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/55-allees-leon-gambetta-13001_ms_2021_00131.pdf,55 allées Léon Gambetta,13001.0,True,55-allees-leon-gambetta-13001_ms_2021_00131.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",1er arrondissement,64 rue d'Aubagne - Arrêté modificatif du 11/02/21,64 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/64-RUE-D-AUBAGNE-13001_2019_00223.pdf,64 rue d'Aubagne,13001.0,False,64-RUE-D-AUBAGNE-13001_2019_00223.txt
