classe,arrondissement,item,nom_doc,url,adresse,code_postal,ville,doc_grp_idx,doc_grp_rel_idx,adrs,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_citycode,result_district,erreurs,nom_txt,nom_pdf,err_missing_pdf,err_bad_url,err_missing_txt,err_bad_pdf,err_date,err_adresse,err_pathologies
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,141 boulevard de la Libération,141 boulevard de la Libération,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/141-BOULEVARD-DE-LA-LIBERATION-13001_2019_00842.pdf,141 boulevard de la Libération,13001.0,Marseille,67,0,141 boulevard de la Libération,43.301288,5.391775,141 Boulevard de la Liberation General de Monsabert 13001 Marseille,0.68,housenumber,13201_h3uw4i_00141,141,Boulevard de la Liberation General de Monsabert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,141-BOULEVARD-DE-LA-LIBERATION-13001_2019_00842.txt,141-BOULEVARD-DE-LA-LIBERATION-13001_2019_00842.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,23 rue de la Palud,23 rue de la Palud,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/23-rue-de-la-palud_13001_2019_00917.pdf,23 rue de la Palud,13001.0,Marseille,68,0,23 rue de la Palud,43.29419,5.379599,23 Rue de la Palud 13001 Marseille,0.97,housenumber,13201_6757_00023,23,Rue de la Palud,,13001,Marseille,13201,Marseille 1er Arrondissement,False,23-rue-de-la-palud_13001_2019_00917.txt,23-rue-de-la-palud_13001_2019_00917.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,139 boulevard de la Libération : Arrrété de péril du 18/03/2019  - Main levée du 14 octobre 2019,Arrrété de péril du 18/03/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/139-bd-de-la-liberation-13001_2019_00955.pdf,139 boulevard de la Libération,13001.0,Marseille,69,0,139 boulevard de la Libération,43.301266,5.391707,139 Boulevard de la Liberation General de Monsabert 13001 Marseille,0.68,housenumber,13201_h3uw4i_00139,139,Boulevard de la Liberation General de Monsabert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,139-bd-de-la-liberation-13001_2019_00955.txt,139-bd-de-la-liberation-13001_2019_00955.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,139 boulevard de la Libération : Arrrété de péril du 18/03/2019  - Main levée du 14 octobre 2019, Main levée du 14 octobre 2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_139-bd-de-la-liberation-2019_03567_vdm.pdf,139 boulevard de la Libération,13001.0,Marseille,69,1,139 boulevard de la Libération,43.301266,5.391707,139 Boulevard de la Liberation General de Monsabert 13001 Marseille,0.68,housenumber,13201_h3uw4i_00139,139,Boulevard de la Liberation General de Monsabert,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_139-bd-de-la-liberation-2019_03567_vdm.txt,ml_139-bd-de-la-liberation-2019_03567_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,75 rue d'Aubagne,75 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/75-rue-d-aubagne-13001_2019_01000.pdf,75 rue d'Aubagne,13001.0,Marseille,70,0,75 rue d'Aubagne,43.293878,5.381484,75 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00075,75,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,75-rue-d-aubagne-13001_2019_01000.txt,75-rue-d-aubagne-13001_2019_01000.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,14 rue Poids de la Farine/11 rue Vincent Scotto,14 rue Poids de la Farine/11 rue Vincent Scotto,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/14-rue-poids-de-la-farine-13001-pgi_2019_01097.pdf,14 rue Poids de la Farine/11 rue Vincent Scotto,13001.0,Marseille,71,0,14 rue Poids de la Farine,43.297309,5.378401,14 Rue Poids de la Farine 13001 Marseille,0.97,housenumber,13201_7371_00014,14,Rue Poids de la Farine,,13001,Marseille,13201,Marseille 1er Arrondissement,False,14-rue-poids-de-la-farine-13001-pgi_2019_01097.txt,14-rue-poids-de-la-farine-13001-pgi_2019_01097.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,86 rue d'Aubagne,86 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/86-rue-d-aubagne-13001_pgi_2019_01161.pdf,86 rue d'Aubagne,13001.0,Marseille,72,0,86 rue d'Aubagne,43.293727,5.381524,86 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00086,86,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,86-rue-d-aubagne-13001_pgi_2019_01161.txt,86-rue-d-aubagne-13001_pgi_2019_01161.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,38-40 rue Flégier,38-40 rue Flégier,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/38-40_rue_flegier_2019_01214.pdf,38-40 rue Flégier,13001.0,Marseille,73,0,38-40 rue Flégier,43.302407,5.386373,40 Rue Flegier 13001 Marseille,0.88,housenumber,13201_3502_00040,40,Rue Flegier,,13001,Marseille,13201,Marseille 1er Arrondissement,False,38-40_rue_flegier_2019_01214.txt,38-40_rue_flegier_2019_01214.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,43 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main Levée du 20/10/2020,Arrêté de péril du 19/04/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/43-rue-curiol-13001_2019_01315_vdm.pdf,43 rue Curiol,13001.0,Marseille,74,0,43 rue Curiol,43.297167,5.384847,43 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00043,43,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,43-rue-curiol-13001_2019_01315_vdm.txt,43-rue-curiol-13001_2019_01315_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,43 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main Levée du 20/10/2020,Arrêté modificatif du 11/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/43-rue-curiol-13001_pgi_modificatif_2019_01892.pdf,43 rue Curiol,13001.0,Marseille,74,1,43 rue Curiol,43.297167,5.384847,43 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00043,43,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,43-rue-curiol-13001_pgi_modificatif_2019_01892.txt,43-rue-curiol-13001_pgi_modificatif_2019_01892.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,43 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main Levée du 20/10/2020,Main Levée du 20/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_43-rue-curiol-13001_2020_02390_vdm.pdf,43 rue Curiol,13001.0,Marseille,74,2,43 rue Curiol,43.297167,5.384847,43 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00043,43,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_43-rue-curiol-13001_2020_02390_vdm.txt,ml_43-rue-curiol-13001_2020_02390_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,45 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main levée du 20/10/2020,Arrêté de péril du 19/04/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/45-rue-curiol-13001_2019_01314.pdf,45 rue Curiol,13001.0,Marseille,75,0,45 rue Curiol,43.297111,5.384877,45 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00045,45,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,45-rue-curiol-13001_2019_01314.txt,45-rue-curiol-13001_2019_01314.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,45 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main levée du 20/10/2020,Arrêté modificatif du 11/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/45-rue-curiol-13001_pgi_modificatif_2019_01891.pdf,45 rue Curiol,13001.0,Marseille,75,1,45 rue Curiol,43.297111,5.384877,45 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00045,45,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,45-rue-curiol-13001_pgi_modificatif_2019_01891.txt,45-rue-curiol-13001_pgi_modificatif_2019_01891.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,45 rue Curiol : Arrêté de péril du 19/04/2019 - Arrêté modificatif du 11/06/2019 - Main levée du 20/10/2020,Main levée du 20/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_45-rue-curiol-13001_2020_02389_vdm.pdf,45 rue Curiol,13001.0,Marseille,75,2,45 rue Curiol,43.297111,5.384877,45 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00045,45,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_45-rue-curiol-13001_2020_02389_vdm.txt,ml_45-rue-curiol-13001_2020_02389_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,36 cours Franklin Roosevelt,36 cours Franklin Roosevelt,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/36-cours-franklin-roosevelt-13001_2019_01325.pdf,36 cours Franklin Roosevelt,13001.0,Marseille,76,0,36 cours Franklin Roosevelt,43.298881,5.387603,36 Cours Franklin Roosevelt 13001 Marseille,0.97,housenumber,13201_3738_00036,36,Cours Franklin Roosevelt,,13001,Marseille,13201,Marseille 1er Arrondissement,False,36-cours-franklin-roosevelt-13001_2019_01325.txt,36-cours-franklin-roosevelt-13001_2019_01325.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,53 rue de Rome : Arrêté du 23/04/2019 - Main lévée patielle du 16/01/2020,Arrêté du 23/04/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/53-rue-de-rome-13001_2019_01324.pdf,53 rue de Rome,13001.0,Marseille,77,0,53 rue de Rome,43.29363,5.379469,53 Rue de Rome 13001 Marseille,0.97,housenumber,13201_8024_00053,53,Rue de Rome,,13001,Marseille,13201,Marseille 1er Arrondissement,False,53-rue-de-rome-13001_2019_01324.txt,53-rue-de-rome-13001_2019_01324.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,53 rue de Rome : Arrêté du 23/04/2019 - Main lévée patielle du 16/01/2020,Main lévée patielle du 16/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_53-rue-de-rome-13001_2020_00055_vdm.pdf,53 rue de Rome,13001.0,Marseille,77,1,53 rue de Rome,43.29363,5.379469,53 Rue de Rome 13001 Marseille,0.97,housenumber,13201_8024_00053,53,Rue de Rome,,13001,Marseille,13201,Marseille 1er Arrondissement,False,mlp_53-rue-de-rome-13001_2020_00055_vdm.txt,mlp_53-rue-de-rome-13001_2020_00055_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,55/57 rue de Rome,55/57 rue de Rome,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/55-57-rue-de-rome-13001_2019_01329.pdf,55/57 rue de Rome,13001.0,Marseille,78,0,55/57 rue de Rome,43.293482,5.379553,57 Rue de Rome 13001 Marseille,0.89,housenumber,13201_8024_00057,57,Rue de Rome,,13001,Marseille,13201,Marseille 1er Arrondissement,False,55-57-rue-de-rome-13001_2019_01329.txt,55-57-rue-de-rome-13001_2019_01329.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,77 rue d'Aubagne,77 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/77-rue-d-aubagne_2019_01377.pdf,77 rue d'Aubagne,13001.0,Marseille,79,0,77 rue d'Aubagne,43.293841,5.381532,77 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00077,77,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,77-rue-d-aubagne_2019_01377.txt,77-rue-d-aubagne_2019_01377.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,29 rue des Dominicaines,29 rue des Dominicaines,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/29-rue-des-dominicaines-13001_2019_01542.pdf,29 rue des Dominicaines,13001.0,Marseille,80,0,29 rue des Dominicaines,43.300301,5.377909,29 Rue des Dominicaines 13001 Marseille,0.97,housenumber,13201_2888_00029,29,Rue des Dominicaines,,13001,Marseille,13201,Marseille 1er Arrondissement,False,29-rue-des-dominicaines-13001_2019_01542.txt,29-rue-des-dominicaines-13001_2019_01542.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,29 rue des Dominicaines,29 rue des Dominicaines,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_29-rue-des-dominicaines-13001_2019_03108_vdm.pdf,29 rue des Dominicaines,13001.0,Marseille,80,1,29 rue des Dominicaines,43.300301,5.377909,29 Rue des Dominicaines 13001 Marseille,0.97,housenumber,13201_2888_00029,29,Rue des Dominicaines,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ps_29-rue-des-dominicaines-13001_2019_03108_vdm.txt,ps_29-rue-des-dominicaines-13001_2019_03108_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,75 rue Longue des Capucins / 16 rue de la Fare : Arrêté de péril du 22/05/2019 - Arrêté de péril simple du 02/12/2019,Arrêté de péril du 22/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_01613.pdf,75 rue Longue des Capucins / 16 rue de la Fare,13001.0,Marseille,81,0,75 rue Longue des Capucins,43.301459,5.378159,75 Rue Longue des Capucins 13001 Marseille,0.97,housenumber,13201_5352_00075,75,Rue Longue des Capucins,,13001,Marseille,13201,Marseille 1er Arrondissement,False,75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_01613.txt,75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_01613.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,75 rue Longue des Capucins / 16 rue de la Fare : Arrêté de péril du 22/05/2019 - Arrêté de péril simple du 02/12/2019,Arrêté de péril simple du 02/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_04063_vdm.pdf,75 rue Longue des Capucins / 16 rue de la Fare,13001.0,Marseille,81,1,75 rue Longue des Capucins,43.301459,5.378159,75 Rue Longue des Capucins 13001 Marseille,0.97,housenumber,13201_5352_00075,75,Rue Longue des Capucins,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ps_75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_04063_vdm.txt,ps_75-rue-longue-des-capucins_16-rue-de-la-fare-13001_2019_04063_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,77 la Canebière,77 la Canebière,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/77-la-canebiere-13001_2019_01721.pdf,77 la Canebière,13001.0,Marseille,82,0,77 la Canebière,43.297585,5.380586,77 Voie la Canebiere 13001 Marseille,0.84,housenumber,13201_1689_00077,77,Voie la Canebiere,,13001,Marseille,13201,Marseille 1er Arrondissement,False,77-la-canebiere-13001_2019_01721.txt,77-la-canebiere-13001_2019_01721.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,8 rue Jemmapes : Arrêté de péril du 05/06/2019 - Main levée du 19/09/2019,Arrêté de péril du 05/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/8-rue-jemmapes-13001-pgi_2019_01716_vdm.pdf,8 rue Jemmapes,13001.0,Marseille,83,0,8 rue Jemmapes,43.299685,5.381903,8 Rue de Jemmapes 13001 Marseille,0.88,housenumber,13201_4813_00008,8,Rue de Jemmapes,,13001,Marseille,13201,Marseille 1er Arrondissement,False,8-rue-jemmapes-13001-pgi_2019_01716_vdm.txt,8-rue-jemmapes-13001-pgi_2019_01716_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,8 rue Jemmapes : Arrêté de péril du 05/06/2019 - Main levée du 19/09/2019,Main levée du 19/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_8-rue-de-jemmapes-13001_2019_03216_vdm.pdf,8 rue Jemmapes,13001.0,Marseille,83,1,8 rue Jemmapes,43.299685,5.381903,8 Rue de Jemmapes 13001 Marseille,0.88,housenumber,13201_4813_00008,8,Rue de Jemmapes,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_8-rue-de-jemmapes-13001_2019_03216_vdm.txt,ml_8-rue-de-jemmapes-13001_2019_03216_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",1er arrondissement,13 rue d'Aubagne,13 rue d'Aubagne,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/13-rue-d-aubagne-13001_2019_02293.pdf,13 rue d'Aubagne,13001.0,Marseille,84,0,13 rue d'Aubagne,43.295673,5.379053,13 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00013,13,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,13-rue-d-aubagne-13001_2019_02293.txt,13-rue-d-aubagne-13001_2019_02293.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,13 rue d'Aubagne - 13001 : Arrêté du 29/05/2019 - Arrêté modificatif du 07/06/2019,Arrêté du 29/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/13-rue-aubagne-13001_2019_01818.pdf,13 rue d'Aubagne,13001.0,Marseille,547,0,13 rue d'Aubagne,43.295673,5.379053,13 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00013,13,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,13-rue-aubagne-13001_2019_01818.txt,13-rue-aubagne-13001_2019_01818.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,13 rue d'Aubagne - 13001 : Arrêté du 29/05/2019 - Arrêté modificatif du 07/06/2019,Arrêté modificatif du 07/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/13-rue-aubagne-13001_modificatif_2019_01933.pdf,13 rue d'Aubagne,13001.0,Marseille,547,1,13 rue d'Aubagne,43.295673,5.379053,13 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00013,13,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,13-rue-aubagne-13001_modificatif_2019_01933.txt,13-rue-aubagne-13001_modificatif_2019_01933.pdf,False,False,False,False,False,False,False
